   Compiling api v0.4.4 (/home/sat/projects/decent-cloud/api)
    Finished `test` profile [unoptimized + debuginfo] target(s) in 21.24s
────────────
 Nextest run ID 6a146825-66bd-4484-b7e9-179891253674 with nextest profile: default
    Starting 1486 tests across 20 binaries
        PASS [  13.297s] (  90/1486) api database::accounts::tests::test_verify_email_token_invalid
        PASS [  13.355s] (  91/1486) api database::accounts::tests::test_username_search_is_case_insensitive
        PASS [  12.733s] (  92/1486) api database::agent_pools::tests::test_list_agent_pools_with_stats_offerings_count
        PASS [  13.346s] (  93/1486) api database::accounts::tests::test_usernames_preserve_case_but_unique_case_insensitive
        PASS [   0.026s] (  94/1486) api database::contracts::export_bindings_contractusage
        PASS [   0.027s] (  95/1486) api database::contracts::tests::test_calculate_prorated_refund_90_percent_remaining
        PASS [  13.343s] (  96/1486) api database::accounts::tests::test_verify_email_token_expired
        PASS [   0.026s] (  97/1486) api database::contracts::tests::test_calculate_prorated_refund_full_refund_before_service_start
        PASS [   0.023s] (  98/1486) api database::contracts::tests::test_calculate_prorated_refund_half_used
        PASS [   0.017s] (  99/1486) api database::contracts::tests::test_calculate_prorated_refund_missing_end_timestamp
        PASS [   0.018s] ( 100/1486) api database::contracts::tests::test_calculate_prorated_refund_no_refund_after_end
        PASS [  12.361s] ( 101/1486) api database::bandwidth::tests::test_bandwidth_history
        PASS [   0.015s] ( 102/1486) api database::contracts::tests::test_calculate_prorated_refund_service_never_started
        PASS [  13.465s] ( 103/1486) api database::accounts::tests::test_set_admin_status_revoke
        PASS [  12.764s] ( 104/1486) api database::agent_pools::tests::test_offerings_count_explicit_override_auto_match
        PASS [  14.470s] ( 105/1486) api database::bandwidth::tests::test_get_provider_bandwidth_stats
        PASS [  13.927s] ( 106/1486) api database::contracts::tests::test_cancel_contract_icpay_refund_calculation
        PASS [  14.091s] ( 107/1486) api database::chatwoot::tests::test_mark_sla_breached
        PASS [  14.061s] ( 108/1486) api database::contracts::tests::test_cancel_contract_fails_for_non_cancellable_statuses
        PASS [  14.207s] ( 109/1486) api database::contracts::tests::test_add_provisioning_details_extracts_gateway_fields
        PASS [  14.120s] ( 110/1486) api database::contracts::tests::test_cancel_contract_icpay_with_released_amount
        PASS [  14.143s] ( 111/1486) api database::contracts::tests::test_cancel_contract_icpay_no_payment_id
        PASS [  14.427s] ( 112/1486) api database::chatwoot::tests::test_insert_chatwoot_message_event
        PASS [  14.114s] ( 113/1486) api database::contracts::tests::test_cancel_contract_invalid_status
        PASS [  14.446s] ( 114/1486) api database::chatwoot::tests::test_get_response_time_distribution_no_data
        PASS [  14.527s] ( 115/1486) api database::chatwoot::tests::test_get_provider_avg_response_time_no_data
        PASS [  14.240s] ( 116/1486) api database::contracts::tests::test_add_provisioning_details_persists_connection_info
        PASS [  14.492s] ( 117/1486) api database::chatwoot::tests::test_get_provider_response_metrics_no_data
        PASS [  14.394s] ( 118/1486) api database::chatwoot::tests::test_insert_chatwoot_message_event_duplicate
        PASS [  14.333s] ( 119/1486) api database::contracts::tests::test_add_provisioning_details_handles_missing_gateway_fields
        PASS [  14.356s] ( 120/1486) api database::contracts::tests::test_cancel_active_contract_with_prorated_refund
        PASS [  14.522s] ( 121/1486) api database::contracts::tests::test_cancel_contract_not_found_includes_hex_id
        PASS [  13.256s] ( 122/1486) api database::contracts::tests::test_create_rental_request_calculates_price
        PASS [  13.190s] ( 123/1486) api database::contracts::tests::test_create_rental_request_with_icpay_payment_method
        PASS [  13.492s] ( 124/1486) api database::contracts::tests::test_cancel_contract_with_icpay_payment_no_refund
        PASS [  13.408s] ( 125/1486) api database::contracts::tests::test_create_rental_request_success
        PASS [  13.604s] ( 126/1486) api database::contracts::tests::test_cancel_contract_stripe_payment_without_client
        PASS [  13.545s] ( 127/1486) api database::contracts::tests::test_create_rental_request_invalid_payment_method
        PASS [  13.583s] ( 128/1486) api database::contracts::tests::test_cleanup_expired_provisioning_locks
        PASS [  13.817s] ( 129/1486) api database::contracts::tests::test_cancel_contract_rejects_provider_cancellation
        PASS [  13.638s] ( 130/1486) api database::contracts::tests::test_create_rental_request_eur_stripe
        PASS [  13.638s] ( 131/1486) api database::contracts::tests::test_create_rental_request_offering_not_found
        PASS [  13.705s] ( 132/1486) api database::contracts::tests::test_cancel_contract_unauthorized
        PASS [  13.720s] ( 133/1486) api database::contracts::tests::test_cancel_contract_success_requested
        PASS [  13.719s] ( 134/1486) api database::contracts::tests::test_create_rental_request_with_defaults
        PASS [  14.041s] ( 135/1486) api database::contracts::tests::test_cancel_contract_rejects_unauthorized_user
        PASS [  13.983s] ( 136/1486) api database::contracts::tests::test_cancel_contract_success_all_cancellable_statuses
        PASS [  17.248s] ( 137/1486) api database::contracts::tests::test_get_user_contracts_empty
        PASS [  17.448s] ( 138/1486) api database::contracts::tests::test_get_contract_returns_end_timestamp_for_expired
        PASS [  17.352s] ( 139/1486) api database::contracts::tests::test_get_provider_contracts
        PASS [  17.638s] ( 140/1486) api database::contracts::tests::test_get_contract_returns_end_timestamp_for_active
        PASS [  18.035s] ( 141/1486) api database::contracts::tests::test_create_rental_request_with_stripe_payment_method
        PASS [  17.308s] ( 142/1486) api database::contracts::tests::test_mark_contract_terminated_not_cancelled
        PASS [  17.608s] ( 143/1486) api database::contracts::tests::test_get_pending_termination_contracts
        PASS [  17.431s] ( 144/1486) api database::contracts::tests::test_mark_contract_terminated
        PASS [  17.456s] ( 145/1486) api database::contracts::tests::test_list_contracts_pagination
        PASS [  17.853s] ( 146/1486) api database::contracts::tests::test_get_contract_not_found
        PASS [  17.839s] ( 147/1486) api database::contracts::tests::test_get_contract_returns_cancelled_status
        PASS [  18.088s] ( 148/1486) api database::contracts::tests::test_get_contract_by_id
        PASS [   0.015s] ( 149/1486) api database::email::tests::test_calculate_backoff_secs
        PASS [  17.710s] ( 150/1486) api database::contracts::tests::test_get_user_contracts
        PASS [  17.805s] ( 151/1486) api database::contracts::tests::test_get_pending_provider_contracts
        PASS [  18.071s] ( 152/1486) api database::contracts::tests::test_get_contract_by_id_not_found
        PASS [  18.063s] ( 153/1486) api database::contracts::tests::test_get_contract_returns_provider_pubkey
        PASS [  29.342s] ( 154/1486) api database::contracts::tests::test_payment_status_icpay_payment_succeeds_immediately
        PASS [  29.268s] ( 155/1486) api database::contracts::tests::test_provisioning_lock_expiration
        PASS [  28.887s] ( 156/1486) api database::email::tests::test_get_pending_emails
        PASS [  29.384s] ( 157/1486) api database::contracts::tests::test_payment_status_stripe_payment_starts_pending
        PASS [  29.009s] ( 158/1486) api database::email::tests::test_get_emails_needing_gave_up_notification
        PASS [  29.220s] ( 159/1486) api database::contracts::tests::test_update_contract_status_records_history
        PASS [  29.334s] ( 160/1486) api database::contracts::tests::test_update_contract_status_rejects_non_provider
        PASS [  29.276s] ( 161/1486) api database::email::tests::test_get_emails_needing_retry_notification
        PASS [  29.616s] ( 162/1486) api database::contracts::tests::test_provisioning_lock_race_condition
        PASS [  29.398s] ( 163/1486) api database::email::tests::test_get_email_stats_empty
        PASS [  29.463s] ( 164/1486) api database::email::tests::test_get_email_stats_accuracy
        PASS [  29.550s] ( 165/1486) api database::email::tests::test_emails_without_related_account_not_in_notification_queries
        PASS [  29.631s] ( 166/1486) api database::contracts::tests::test_try_auto_accept_contract_enabled
        PASS [  29.670s] ( 167/1486) api database::contracts::tests::test_try_auto_accept_contract_idempotent
        PASS [  29.302s] ( 168/1486) api database::email::tests::test_get_pending_emails_empty
        PASS [  29.869s] ( 169/1486) api database::contracts::tests::test_try_auto_accept_contract_disabled
        PASS [  15.777s] ( 170/1486) api database::email::tests::test_get_sent_emails
        PASS [  15.903s] ( 171/1486) api database::email::tests::test_get_pending_emails_limit
        PASS [  15.304s] ( 172/1486) api database::email::tests::test_reset_email_for_retry_not_found
        PASS [   0.018s] ( 173/1486) api database::migration_tests::test_migration_approaches_are_equivalent
        PASS [   0.030s] ( 174/1486) api database::migration_tests::test_migration_path_from_crate_root
        FAIL [   0.036s] ( 175/1486) api database::migration_tests::test_migrations_via_database_new
  stdout ───

    running 1 test
    test database::migration_tests::test_migrations_via_database_new ... FAILED

    failures:

    failures:
        database::migration_tests::test_migrations_via_database_new

    test result: FAILED. 0 passed; 1 failed; 0 ignored; 0 measured; 553 filtered out; finished in 0.01s

  stderr ───

    thread 'database::migration_tests::test_migrations_via_database_new' (4038067) panicked at /home/sat/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/sqlx-core-0.8.6/src/testing/mod.rs:226:14:
    failed to connect to setup test database: Io(Custom { kind: Uncategorized, error: "failed to lookup address information: Name or service not known" })
    note: run with `RUST_BACKTRACE=1` environment variable to display a backtrace

        PASS [   0.010s] ( 176/1486) api database::migration_tests::test_sqlx_offline_mode_data_exists
        PASS [  15.789s] ( 177/1486) api database::email::tests::test_mark_gave_up_notified
        PASS [  15.593s] ( 178/1486) api database::email::tests::test_queue_email_with_account
        PASS [  16.212s] ( 179/1486) api database::email::tests::test_get_pending_emails_excludes_failed
        PASS [  15.588s] ( 180/1486) api database::email::tests::test_reset_email_for_retry_success
        PASS [  15.745s] ( 181/1486) api database::email::tests::test_queue_email_safe_with_valid_address
        PASS [  15.807s] ( 182/1486) api database::email::tests::test_queue_email
        PASS [   0.025s] ( 183/1486) api database::offerings::export_bindings_offering
        PASS [  15.677s] ( 184/1486) api database::email::tests::test_queue_html_email
        PASS [   0.022s] ( 185/1486) api database::offerings::tests::export_typescript_types
        PASS [  15.895s] ( 186/1486) api database::email::tests::test_queue_email_safe_with_none_address
        PASS [  16.264s] ( 187/1486) api database::email::tests::test_mark_email_failed
        PASS [  16.018s] ( 188/1486) api database::email::tests::test_mark_retry_notified
        PASS [  16.258s] ( 189/1486) api database::email::tests::test_mark_email_sent
        PASS [  16.351s] ( 190/1486) api database::email::tests::test_mark_email_permanently_failed
        PASS [  15.709s] ( 191/1486) api database::email::tests::test_retry_all_failed_emails_excludes_pending_and_sent
        PASS [  10.218s] ( 192/1486) api database::offerings::tests::test_create_offering_success
        PASS [  10.365s] ( 193/1486) api database::offerings::tests::test_bulk_update_stock_status_empty
        PASS [  10.192s] ( 194/1486) api database::offerings::tests::test_create_yearly_subscription_offering
        PASS [  10.199s] ( 195/1486) api database::offerings::tests::test_create_subscription_offering
        PASS [  10.762s] ( 196/1486) api database::email::tests::test_retry_all_failed_emails_none
        PASS [  10.480s] ( 197/1486) api database::notification_config::tests::test_set_and_get_user_notification_config
        PASS [  10.401s] ( 198/1486) api database::offerings::tests::test_count_offerings_no_filters
        PASS [  10.227s] ( 199/1486) api database::offerings::tests::test_csv_import_column_order_independence
        PASS [  10.343s] ( 200/1486) api database::offerings::tests::test_create_offering_missing_required_fields
        PASS [  10.448s] ( 201/1486) api database::offerings::tests::test_bulk_update_stock_status_success
        PASS [  10.522s] ( 202/1486) api database::notification_config::tests::test_update_existing_notification_config
        PASS [  10.912s] ( 203/1486) api database::email::tests::test_retry_all_failed_emails_multiple
        PASS [  10.710s] ( 204/1486) api database::notification_config::tests::test_get_user_notification_config_not_exists
        PASS [  10.486s] ( 205/1486) api database::offerings::tests::test_bulk_update_stock_status_unauthorized
        PASS [  10.708s] ( 206/1486) api database::notification_config::tests::test_multi_channel_notifications
        PASS [  10.571s] ( 207/1486) api database::offerings::tests::test_create_offering_duplicate_id
        PASS [  14.343s] ( 208/1486) api database::offerings::tests::test_get_provider_offerings_no_matching_pool
        PASS [  14.460s] ( 209/1486) api database::offerings::tests::test_duplicate_offering_unauthorized
        PASS [  14.501s] ( 210/1486) api database::offerings::tests::test_delete_offering_success
        PASS [  14.655s] ( 211/1486) api database::offerings::tests::test_csv_import_unauthorized
        PASS [  14.598s] ( 212/1486) api database::offerings::tests::test_get_offering_by_id
        PASS [  14.705s] ( 213/1486) api database::offerings::tests::test_csv_import_gpu_fields
        PASS [  14.426s] ( 214/1486) api database::offerings::tests::test_get_provider_offerings_with_resolved_pool
        PASS [  14.718s] ( 215/1486) api database::offerings::tests::test_csv_import_success
        PASS [  14.631s] ( 216/1486) api database::offerings::tests::test_get_provider_offerings
        PASS [  14.658s] ( 217/1486) api database::offerings::tests::test_get_offering_not_found
        PASS [  14.738s] ( 218/1486) api database::offerings::tests::test_csv_import_upsert
        PASS [  14.742s] ( 219/1486) api database::offerings::tests::test_csv_import_with_errors
        PASS [  14.659s] ( 220/1486) api database::offerings::tests::test_get_provider_offerings_empty
        PASS [  14.729s] ( 221/1486) api database::offerings::tests::test_duplicate_offering_success
        PASS [  14.759s] ( 222/1486) api database::offerings::tests::test_delete_offering_unauthorized
        PASS [  14.638s] ( 223/1486) api database::offerings::tests::test_get_provider_offerings_with_explicit_pool_id
        PASS [  14.893s] ( 224/1486) api database::offerings::tests::test_get_subscription_offering_fields
        PASS [  14.970s] ( 225/1486) api database::offerings::tests::test_search_offerings_excludes_private
        PASS [  15.095s] ( 226/1486) api database::offerings::tests::test_search_offerings_dsl_basic_type_filter
        PASS [  15.095s] ( 227/1486) api database::offerings::tests::test_search_offerings_dsl_comparison_operators
        PASS [  15.206s] ( 228/1486) api database::offerings::tests::test_one_time_offering_default_subscription_fields
        PASS [  15.352s] ( 229/1486) api database::offerings::tests::test_import_seeded_offerings_csv_with_external_checkout_url
        PASS [  15.268s] ( 230/1486) api database::offerings::tests::test_search_offerings_dsl_invalid_query
        PASS [  15.512s] ( 231/1486) api database::offerings::tests::test_import_seeded_offerings_csv_upsert
        PASS [  15.481s] ( 232/1486) api database::offerings::tests::test_search_offerings_dsl_combined_filters
        PASS [   0.035s] ( 233/1486) api database::providers::export_bindings_externalprovider
        PASS [   0.036s] ( 234/1486) api database::providers::export_bindings_provideronboarding
        PASS [  15.515s] ( 235/1486) api database::offerings::tests::test_search_offerings_dsl_price_range
        PASS [   0.034s] ( 236/1486) api database::providers::export_bindings_providerprofile
        PASS [  15.784s] ( 237/1486) api database::offerings::tests::test_import_seeded_offerings_csv
        PASS [   0.028s] ( 238/1486) api database::providers::export_bindings_validator
        PASS [   0.036s] ( 239/1486) api database::providers::tests::export_typescript_types
        PASS [  15.679s] ( 240/1486) api database::offerings::tests::test_search_offerings_dsl_excludes_private
        PASS [  15.639s] ( 241/1486) api database::offerings::tests::test_search_offerings_filters_by_pool_existence
        PASS [  15.767s] ( 242/1486) api database::offerings::tests::test_search_offerings_dsl_pagination
        PASS [  15.824s] ( 243/1486) api database::offerings::tests::test_search_offerings_dsl_empty_query
        PASS [  16.007s] ( 244/1486) api database::offerings::tests::test_search_offerings_by_country
        PASS [  13.174s] ( 245/1486) api database::offerings::tests::test_search_offerings_max_price_filter
        PASS [  13.127s] ( 246/1486) api database::providers::tests::test_update_external_provider
        PASS [  13.433s] ( 247/1486) api database::offerings::tests::test_update_offering_unauthorized
        PASS [  13.218s] ( 248/1486) api database::providers::tests::test_create_external_provider
        PASS [  12.862s] ( 249/1486) api database::recovery::tests::test_create_recovery_token
        PASS [  13.562s] ( 250/1486) api database::offerings::tests::test_update_offering_success
        PASS [  13.134s] ( 251/1486) api database::providers::tests::test_update_provider_onboarding_updates_existing_profile
        PASS [  13.050s] ( 252/1486) api database::recovery::tests::test_complete_recovery_token_used_twice
        PASS [  13.817s] ( 253/1486) api database::offerings::tests::test_search_offerings_no_filters
        PASS [  13.631s] ( 254/1486) api database::offerings::tests::test_search_offerings_price_range_both
        PASS [  13.844s] ( 255/1486) api database::offerings::tests::test_search_offerings_pagination
        PASS [  13.238s] ( 256/1486) api database::providers::tests::test_update_provider_onboarding_creates_new_profile
        PASS [  13.142s] ( 257/1486) api database::recovery::tests::test_complete_recovery
        PASS [  13.917s] ( 258/1486) api database::offerings::tests::test_search_offerings_min_price_filter
        PASS [   0.033s] ( 259/1486) api database::stats::export_bindings_accountsearchresult
        PASS [  13.812s] ( 260/1486) api database::offerings::tests::test_search_offerings_price_range
        PASS [   0.029s] ( 261/1486) api database::stats::export_bindings_platformstats
        PASS [   0.030s] ( 262/1486) api database::stats::export_bindings_providertrustmetrics
        PASS [   0.034s] ( 263/1486) api database::stats::tests::export_typescript_types
        PASS [  13.445s] ( 264/1486) api database::providers::tests::test_external_provider_unique_domain
        PASS [   3.205s] ( 265/1486) api database::recovery::tests::test_create_recovery_token_no_email
        PASS [  13.268s] ( 266/1486) api database::reseller::tests::test_create_reseller_relationship_invalid_commission
        PASS [  13.372s] ( 267/1486) api database::reseller::tests::test_create_reseller_relationship
        PASS [  13.240s] ( 268/1486) api database::reseller::tests::test_list_reseller_relationships_for_provider
        PASS [  13.212s] ( 269/1486) api database::reseller::tests::test_update_reseller_relationship
        PASS [  13.256s] ( 270/1486) api database::reseller::tests::test_list_reseller_orders_for_provider
        PASS [  13.296s] ( 271/1486) api database::reseller::tests::test_delete_reseller_relationship
        PASS [  13.429s] ( 272/1486) api database::reseller::tests::test_create_reseller_order
        PASS [  13.228s] ( 273/1486) api database::stats::tests::test_abandonment_velocity_none_no_baseline
        PASS [  13.406s] ( 274/1486) api database::reseller::tests::test_delete_nonexistent_relationship
        PASS [  13.370s] ( 275/1486) api database::reseller::tests::test_fulfill_reseller_order
        PASS [  13.195s] ( 276/1486) api database::stats::tests::test_abandonment_velocity_zero_no_recent
        PASS [  11.243s] ( 277/1486) api database::stats::tests::test_avg_contract_duration_ratio_cancelled_early
        PASS [  13.285s] ( 278/1486) api database::stats::tests::test_abandonment_velocity_improving
        PASS [  13.287s] ( 279/1486) api database::stats::tests::test_abandonment_velocity_spike
        PASS [  13.294s] ( 280/1486) api database::stats::tests::test_abandonment_velocity_stable
        PASS [  13.401s] ( 281/1486) api database::stats::tests::test_abandonment_velocity_baseline_zero_cancellations
        PASS [  11.755s] ( 282/1486) api database::stats::tests::test_avg_contract_duration_ratio_completed_exact
        PASS [  12.470s] ( 283/1486) api database::stats::tests::test_get_platform_stats_with_data
        PASS [  12.417s] ( 284/1486) api database::stats::tests::test_get_reputation_with_changes
        PASS [  12.507s] ( 285/1486) api database::stats::tests::test_get_platform_stats_empty
        PASS [  12.488s] ( 286/1486) api database::stats::tests::test_get_provider_stats_with_data
        PASS [  12.538s] ( 287/1486) api database::stats::tests::test_get_provider_stats_empty
        PASS [  12.654s] ( 288/1486) api database::stats::tests::test_avg_contract_duration_ratio_ignores_active_contracts
        PASS [  12.547s] ( 289/1486) api database::stats::tests::test_get_reputation_none
        PASS [  12.679s] ( 290/1486) api database::stats::tests::test_avg_contract_duration_ratio_none
        PASS [  12.463s] ( 291/1486) api database::stats::tests::test_no_response_rate_pct_all_ignored
        PASS [  12.586s] ( 292/1486) api database::stats::tests::test_get_provider_trust_metrics_new_provider
        PASS [  12.731s] ( 293/1486) api database::stats::tests::test_avg_contract_duration_ratio_completed_longer
        PASS [  12.704s] ( 294/1486) api database::stats::tests::test_get_latest_block_timestamp_ns_with_data
        PASS [  12.622s] ( 295/1486) api database::stats::tests::test_get_provider_trust_metrics_with_contracts
        PASS [  12.748s] ( 296/1486) api database::stats::tests::test_avg_contract_duration_ratio_mixed_contracts
        PASS [  12.762s] ( 297/1486) api database::stats::tests::test_get_latest_block_timestamp_ns_empty
        PASS [   4.735s] ( 298/1486) api database::stats::tests::test_no_response_rate_pct_none
        PASS [  13.086s] ( 299/1486) api database::stats::tests::test_no_response_rate_pct_partial_ignored
        PASS [   0.017s] ( 300/1486) api database::stats::tests::test_trust_score_bonuses
        PASS [   0.009s] ( 301/1486) api database::stats::tests::test_trust_score_ghost_risk
        PASS [   0.009s] ( 302/1486) api database::stats::tests::test_trust_score_ghost_risk_never_checked_in
        PASS [   0.010s] ( 303/1486) api database::stats::tests::test_trust_score_high_early_cancellation
        PASS [   0.012s] ( 304/1486) api database::stats::tests::test_trust_score_multiple_flags
        PASS [   0.014s] ( 305/1486) api database::stats::tests::test_trust_score_negative_reputation
        PASS [   0.010s] ( 306/1486) api database::stats::tests::test_trust_score_no_contact_info
        PASS [   0.013s] ( 307/1486) api database::stats::tests::test_trust_score_perfect_provider
